client_id,start_counts,step_1_counts,step_2_counts,step_3_counts,confirm_counts,visit_count,variation,error_count,backward_steps_count
7159239,1,1,1,1,1,1,Control,0.0,5
7159545,1,2,2,1,0,3,Control,0.0,44
7159545,5,4,0,0,0,3,Control,0.0,44
7159545,1,7,2,1,0,3,Control,0.0,44
7159582,1,1,1,1,1,1,Control,0.0,0
7159688,0,0,0,0,2,3,Test,0.0,0
7159688,2,1,1,0,1,3,Test,0.0,0
7159688,0,0,0,0,1,3,Test,0.0,0
7159825,0,0,0,0,2,10,Test,0.0,0
7159825,0,0,0,0,2,10,Test,0.0,0
7159825,0,0,0,0,1,10,Test,0.0,0
7159825,0,0,0,0,2,10,Test,0.0,0
7159825,0,0,0,0,2,10,Test,0.0,0
7159825,0,0,0,0,1,10,Test,0.0,0
7159825,0,0,0,0,1,10,Test,0.0,0
7159825,1,0,0,0,0,10,Test,0.0,0
7159825,0,0,0,0,2,10,Test,0.0,0
7159825,1,0,0,0,0,10,Test,0.0,0
7159966,1,1,1,1,1,1,Test,0.0,5
7159995,1,1,2,2,1,1,Control,0.0,7
7159996,1,1,0,0,0,3,Control,1.0,36
7159996,1,1,0,0,0,3,Control,1.0,36
7159996,1,2,5,3,1,3,Control,1.0,36
7160104,1,1,1,1,1,1,Control,0.0,0
7160170,1,1,1,1,1,1,Test,0.0,0
7160458,3,1,1,1,1,1,Control,0.0,0
7160494,0,1,1,1,1,3,Test,0.0,14
7160494,2,0,0,0,0,3,Test,0.0,14
7160494,3,2,1,8,0,3,Test,0.0,14
7160628,1,1,1,1,1,1,Control,0.0,0
7160657,2,1,1,1,1,1,Control,0.0,0
7160870,1,1,1,1,2,1,Control,0.0,0
7161415,1,1,1,1,1,1,Control,0.0,0
7161996,1,1,1,1,1,1,Test,0.0,0
7162304,1,0,0,0,0,1,Control,0.0,0
7162494,1,1,1,1,1,1,Control,0.0,0
7163025,5,0,0,0,0,1,Test,0.0,0
7163306,2,2,1,1,1,1,Test,0.0,7
7163526,1,1,1,1,1,1,Test,0.0,0
7163614,2,1,1,1,0,1,Test,0.0,5
7163989,1,1,1,1,1,1,Test,0.0,0
7163998,1,1,1,1,1,1,Control,0.0,0
7164036,1,0,0,0,0,1,Test,0.0,0
7164355,1,1,1,1,1,1,Test,0.0,0
7164466,2,0,0,0,0,5,Control,0.0,0
7164466,1,1,0,0,0,5,Control,0.0,0
7164466,3,0,0,0,0,5,Control,0.0,0
7164466,3,0,0,0,0,5,Control,0.0,0
7164466,2,0,0,0,0,5,Control,0.0,0
7164484,1,0,0,0,0,2,Control,0.0,0
7164484,1,1,1,1,1,2,Control,0.0,0
7164571,4,0,0,0,0,1,Test,0.0,0
7164949,1,1,1,1,1,1,Control,0.0,0
7164954,2,1,1,1,1,1,Test,0.0,6
7165165,1,1,0,0,0,2,Test,0.0,0
7165165,3,1,0,0,0,2,Test,0.0,0
7165652,1,1,1,1,1,2,Test,0.0,0
7165652,0,0,0,0,2,2,Test,0.0,0
7166032,1,1,0,0,0,1,Control,0.0,0
7166510,1,1,1,1,1,1,Test,0.0,0
7166801,1,1,0,0,0,4,Test,0.0,0
7166801,0,0,0,0,1,4,Test,0.0,0
7166801,0,0,0,0,1,4,Test,0.0,0
7166801,1,1,1,1,1,4,Test,0.0,0
7166916,1,0,0,0,0,1,Control,0.0,0
7166925,1,1,0,0,0,1,Control,0.0,0
7167224,1,1,1,1,1,1,Control,0.0,0
7167313,2,1,1,0,0,2,Test,0.0,8
7167313,2,1,1,0,0,2,Test,0.0,8
7167465,1,1,0,0,0,1,Test,0.0,0
7167482,1,2,1,0,0,1,Control,0.0,4
7167518,1,0,0,0,0,1,Control,0.0,0
7167607,1,1,1,1,1,1,Test,0.0,5
7167812,1,1,1,1,1,1,Test,0.0,0
7167841,1,0,0,0,0,2,Test,0.0,3
7167841,2,1,0,0,0,2,Test,0.0,3
7167985,2,2,2,2,0,2,Control,0.0,24
7167985,1,0,0,0,0,2,Control,0.0,24
7168003,1,1,0,0,0,3,Test,0.0,152
7168003,2,3,8,6,0,3,Test,0.0,152
7168003,1,0,0,0,0,3,Test,0.0,152
7168887,1,1,1,1,1,3,Test,0.0,4
7168887,3,0,0,0,0,3,Test,0.0,4
7168887,2,1,1,0,0,3,Test,0.0,4
7169259,1,1,0,0,0,1,Control,0.0,0
7169276,1,1,0,0,0,5,Control,1.0,0
7169276,4,0,0,0,0,5,Control,1.0,0
7169276,2,1,1,0,0,5,Control,1.0,0
7169276,4,0,0,0,0,5,Control,1.0,0
7169276,2,0,0,0,0,5,Control,1.0,0
7169843,1,0,0,0,0,1,Control,0.0,0
7170156,1,1,1,1,1,1,Control,0.0,0
7170304,1,1,1,1,1,1,Control,0.0,0
7170515,1,1,1,1,1,1,Control,0.0,0
7170549,1,1,1,1,1,1,Test,0.0,0
7170897,1,1,2,2,1,1,Control,0.0,7
7171126,1,1,1,1,1,1,Control,0.0,0
7171199,1,0,0,0,0,3,Control,2.0,0
7171199,3,1,1,1,4,3,Control,2.0,0
7171199,1,1,0,0,0,3,Control,2.0,0
7171365,1,1,2,1,1,1,Control,0.0,0
7171398,1,0,0,0,0,1,Control,0.0,0
7171748,1,1,1,1,0,1,Control,0.0,0
7171907,1,3,7,7,1,1,Control,0.0,114
7172011,1,1,1,1,0,1,Test,0.0,0
7172171,2,2,1,1,1,1,Test,0.0,7
7172286,1,0,0,0,0,1,Control,0.0,0
7172346,2,1,1,0,0,1,Test,0.0,4
7172662,1,1,1,1,1,1,Test,0.0,0
7174211,0,0,0,0,1,3,Test,0.0,0
7174211,2,1,1,1,1,3,Test,0.0,0
7174211,2,1,1,1,0,3,Test,0.0,0
7174415,1,1,1,1,1,1,Test,0.0,0
7174639,0,0,0,1,1,2,Test,0.0,0
7174639,1,1,1,0,0,2,Test,0.0,0
7174812,1,1,0,0,0,1,Control,0.0,0
7174841,4,1,0,0,0,1,Test,0.0,5
7174843,1,1,1,2,0,2,Test,0.0,0
7174843,2,1,1,1,2,2,Test,0.0,0
7174933,0,0,0,0,1,2,Test,0.0,0
7174933,1,1,1,1,1,2,Test,0.0,0
7175242,1,1,1,1,1,1,Control,0.0,0
7175253,0,0,0,0,1,3,Test,0.0,0
7175253,1,1,1,1,1,3,Test,0.0,0
7175253,1,0,0,0,0,3,Test,0.0,0
7175556,1,2,1,1,1,1,Test,0.0,0
7175764,1,1,1,1,1,1,Control,0.0,0
7175784,1,1,0,0,0,2,Control,0.0,0
7175784,1,1,1,1,1,2,Control,0.0,0
7176030,0,0,1,1,0,2,Test,0.0,0
7176030,1,1,0,0,0,2,Test,0.0,0
7176202,1,1,1,1,0,1,Control,0.0,0
7176334,1,1,1,1,1,1,Control,0.0,0
7176345,0,0,0,0,1,2,Test,0.0,8
7176345,3,2,1,1,1,2,Test,0.0,8
7176508,1,1,1,1,1,1,Control,0.0,0
7176632,5,2,1,1,1,1,Test,0.0,10
7176877,1,1,1,1,1,1,Control,0.0,0
7177069,1,1,1,1,1,1,Test,0.0,0
7177216,1,1,1,1,1,1,Test,0.0,0
7177492,2,2,1,1,1,1,Test,0.0,7
7177558,1,0,0,0,0,2,Control,0.0,0
7177558,1,1,1,1,1,2,Control,0.0,0
7177906,2,1,1,1,1,1,Control,0.0,0
7178194,3,2,0,0,0,2,Control,0.0,22
7178194,1,2,2,1,6,2,Control,0.0,22
7178412,1,0,0,0,0,2,Test,0.0,0
7178412,0,1,1,1,1,2,Test,0.0,0
7178685,2,1,1,1,1,1,Test,0.0,0
7178882,1,1,1,1,2,1,Test,0.0,0
7178945,1,1,1,1,1,2,Control,0.0,0
7178945,0,0,0,0,1,2,Control,0.0,0
7179106,1,1,1,1,1,1,Control,0.0,0
7179464,1,1,1,1,1,1,Control,0.0,0
7179703,1,1,2,2,1,1,Control,0.0,7
7179755,1,1,1,1,1,1,Control,0.0,0
7179800,2,1,1,1,3,1,Control,1.0,0
7179824,1,1,1,1,1,1,Test,0.0,0
7180000,1,1,1,1,2,1,Test,0.0,0
7180144,2,0,0,0,0,2,Control,0.0,0
7180144,1,1,1,1,0,2,Control,0.0,0
7180376,4,2,1,0,0,2,Test,0.0,14
7180376,1,1,1,1,1,2,Test,0.0,14
7180399,3,1,0,0,0,1,Test,0.0,0
7180786,2,2,0,0,0,2,Test,0.0,4
7180786,3,0,0,0,0,2,Test,0.0,4
7181488,1,0,0,0,0,3,Control,0.0,0
7181488,1,0,0,0,0,3,Control,0.0,0
7181488,1,1,1,1,1,3,Control,0.0,0
7181531,1,2,1,1,1,1,Test,0.0,0
7181572,1,1,1,2,1,2,Test,0.0,0
7181572,0,0,0,0,1,2,Test,0.0,0
7181622,1,1,1,1,1,1,Control,0.0,0
7181877,1,0,0,0,0,1,Test,0.0,0
7181899,2,1,0,0,0,1,Control,0.0,3
7182233,0,0,0,0,2,5,Control,0.0,7
7182233,1,0,0,0,0,5,Control,0.0,7
7182233,1,0,0,0,0,5,Control,0.0,7
7182233,2,2,1,1,1,5,Control,0.0,7
7182233,0,0,0,0,1,5,Control,0.0,7
7182287,1,0,0,0,0,1,Control,0.0,0
7182425,1,1,2,2,0,1,Test,0.0,6
7182636,1,1,1,1,1,1,Test,0.0,0
7182695,1,1,1,1,1,2,Test,0.0,0
7182695,1,1,0,0,0,2,Test,0.0,0
7182819,4,0,0,0,0,1,Control,0.0,0
7183152,2,1,0,0,0,1,Test,0.0,3
7183284,1,1,1,1,1,1,Control,0.0,0
7183287,1,0,0,0,0,2,Control,0.0,0
7183287,2,0,0,0,0,2,Control,0.0,0
7183351,2,1,0,0,0,1,Control,0.0,3
7183391,1,2,2,1,1,1,Test,0.0,7
7183392,1,1,1,0,0,2,Test,0.0,0
7183392,1,1,1,1,1,2,Test,0.0,0
7183593,1,1,1,1,1,1,Test,0.0,0
7184289,1,1,1,1,1,1,Test,0.0,0
7184566,1,1,1,1,1,1,Test,0.0,0
7184846,1,1,1,4,1,2,Control,1.0,56
7184846,5,1,4,4,0,2,Control,1.0,56
7184892,2,1,1,2,0,1,Test,0.0,6
7185182,1,1,1,1,1,1,Test,0.0,0
7185252,2,2,1,1,1,1,Test,0.0,0
7185464,2,2,2,2,1,1,Test,0.0,9
7185585,1,0,0,0,0,3,Control,0.0,0
7185585,2,1,0,0,0,3,Control,0.0,0
7185585,1,1,1,1,1,3,Control,0.0,0
7185880,1,1,0,0,0,1,Test,0.0,0
7186127,3,1,1,2,0,2,Test,0.0,7
7186127,3,0,0,0,0,2,Test,0.0,7
7186204,1,0,0,0,0,1,Control,0.0,0
7186557,1,1,1,1,1,1,Control,0.0,0
7186706,1,1,1,1,1,1,Control,0.0,0
7187059,1,1,1,1,1,1,Test,0.0,0
7187092,1,0,0,0,0,1,Test,0.0,0
7187119,3,1,1,1,0,1,Control,0.0,6
7187334,5,3,1,1,1,1,Test,0.0,22
7187447,1,0,0,0,0,2,Control,0.0,3
7187447,2,1,0,0,0,2,Control,0.0,3
7187474,1,1,1,1,1,1,Test,0.0,0
7187667,6,5,1,1,0,3,Test,0.0,59
7187667,2,1,0,0,0,3,Test,0.0,59
7187667,2,1,1,0,0,3,Test,0.0,59
7187770,2,2,1,1,1,2,Test,0.0,55
7187770,2,1,4,5,0,2,Test,0.0,55
7187827,1,1,1,1,1,2,Test,0.0,0
7187827,1,1,1,1,0,2,Test,0.0,0
7187944,2,1,1,1,1,1,Test,0.0,6
7187992,0,0,0,0,1,2,Control,0.0,7
7187992,2,2,1,1,1,2,Control,0.0,7
7188220,1,1,1,1,1,1,Control,0.0,0
7188255,2,1,1,0,0,2,Test,0.0,22
7188255,0,3,4,1,1,2,Test,0.0,22
7188669,2,1,1,1,0,2,Test,0.0,5
7188669,1,1,1,1,1,2,Test,0.0,5
7188709,2,1,0,0,0,2,Test,0.0,3
7188709,1,1,1,3,0,2,Test,0.0,3
7188807,2,0,0,0,0,1,Test,0.0,0
7189412,1,1,1,1,1,1,Control,0.0,0
7189473,1,2,2,2,1,1,Control,0.0,8
7189688,5,2,0,0,0,1,Test,0.0,7
7189695,1,1,2,1,1,1,Test,0.0,0
7190064,2,1,1,1,0,1,Control,0.0,5
7190256,3,1,1,0,0,1,Test,0.0,5
7190546,1,3,2,1,0,5,Test,0.0,27
7190546,1,2,1,0,0,5,Test,0.0,27
7190546,2,1,1,0,0,5,Test,0.0,27
7190546,1,1,0,0,0,5,Test,0.0,27
7190546,1,2,2,1,0,5,Test,0.0,27
7190558,1,2,4,4,1,1,Control,0.0,36
7190805,2,0,0,1,1,2,Control,1.0,56
7190805,1,1,7,5,0,2,Control,1.0,56
7190906,0,0,0,0,1,2,Test,0.0,0
7190906,1,1,1,1,1,2,Test,0.0,0
7190924,4,3,2,2,1,1,Control,0.0,24
7190947,1,1,1,1,2,1,Test,0.0,0
7191050,1,1,1,1,1,1,Test,0.0,0
7191059,5,5,1,1,1,1,Test,0.0,26
7191234,1,1,1,1,1,1,Control,0.0,0
7191334,1,1,1,1,1,1,Test,0.0,0
7191604,3,3,3,1,1,1,Test,0.0,22
7192039,2,1,2,0,0,1,Test,0.0,5
7192131,1,1,1,1,1,1,Control,0.0,0
7192154,3,3,2,1,1,1,Test,0.0,20
7192218,1,1,0,0,0,1,Control,0.0,0
7192445,1,0,0,0,0,2,Control,0.0,0
7192445,1,1,1,1,1,2,Control,0.0,0
7192558,1,1,0,0,0,1,Test,0.0,0
7192655,1,1,0,0,0,1,Test,0.0,0
7192680,2,3,4,0,0,1,Test,0.0,27
7192737,1,1,1,1,1,1,Control,0.0,0
7192750,1,0,0,0,0,1,Control,0.0,0
7192763,1,1,1,1,0,1,Control,0.0,0
7192913,1,1,1,1,1,1,Test,0.0,0
7193049,1,0,0,0,0,2,Test,0.0,0
7193049,3,0,0,0,0,2,Test,0.0,0
7193174,1,1,1,1,1,1,Control,0.0,0
7193293,2,1,0,0,0,1,Test,0.0,3
7193330,1,1,1,1,1,1,Control,0.0,0
7193613,2,1,0,0,0,2,Control,0.0,10
7193613,1,2,2,1,1,2,Control,0.0,10
7193752,4,1,1,0,0,1,Control,0.0,6
7193766,1,1,1,1,1,1,Control,0.0,0
7193788,1,0,0,0,0,1,Test,0.0,0
7193849,1,1,1,0,0,1,Control,0.0,0
7193885,2,2,2,1,1,1,Control,0.0,8
7194058,9,2,4,4,1,1,Test,0.0,100
7194322,3,1,0,0,0,1,Test,0.0,0
7194420,4,3,0,0,0,1,Test,0.0,14
7194673,1,0,0,0,0,2,Control,0.0,10
7194673,7,1,1,1,0,2,Control,0.0,10
7195153,4,0,0,0,0,1,Control,0.0,0
7195168,0,0,0,0,1,4,Test,0.0,0
7195168,1,1,1,1,2,4,Test,0.0,0
7195168,0,0,0,0,1,4,Test,0.0,0
7195168,0,0,0,0,1,4,Test,0.0,0
7195183,1,1,1,1,1,1,Control,0.0,0
7195266,1,0,0,0,0,3,Control,0.0,5
7195266,2,1,1,1,0,3,Control,0.0,5
7195266,1,1,1,1,1,3,Control,0.0,5
7195400,1,1,0,0,0,2,Test,0.0,0
7195400,1,1,1,1,1,2,Test,0.0,0
7196062,1,1,0,0,0,1,Test,0.0,0
7196077,2,1,1,1,1,1,Test,0.0,0
7196140,1,1,1,1,1,1,Control,0.0,0
7196149,2,2,4,2,1,1,Test,0.0,11
7196374,1,0,0,0,0,1,Test,0.0,0
7196406,1,1,1,1,1,1,Test,0.0,0
7196697,1,1,1,1,0,1,Control,0.0,0
7196862,3,2,2,0,0,1,Test,0.0,21
7197227,1,1,1,0,0,2,Control,0.0,0
7197227,1,1,1,1,1,2,Control,0.0,0
7197228,4,4,5,3,0,1,Test,4.0,80
7197673,1,1,1,1,1,1,Control,0.0,0
7197684,2,0,0,0,0,3,Control,0.0,17
7197684,4,2,3,2,1,3,Control,0.0,17
7197684,1,2,2,0,0,3,Control,0.0,17
7197720,1,2,0,0,0,2,Control,0.0,0
7197720,1,1,1,1,0,2,Control,0.0,0
7198052,6,1,1,1,1,1,Test,1.0,0
7198363,2,2,1,1,1,1,Test,0.0,7
7198598,3,0,0,0,0,2,Control,0.0,14
7198598,4,1,2,0,0,2,Control,0.0,14
7198788,2,1,1,1,1,1,Control,0.0,0
7198808,2,1,1,1,0,1,Test,0.0,0
7198818,1,1,1,1,1,1,Test,0.0,0
7199064,1,1,1,1,1,1,Control,0.0,0
7199098,2,2,1,1,1,1,Test,0.0,7
7199337,4,2,2,0,0,1,Test,0.0,24
7199448,1,3,1,1,2,1,Test,0.0,0
7200028,1,1,1,1,1,1,Control,0.0,0
7200160,1,2,1,1,1,1,Test,0.0,0
7200691,2,1,3,1,0,2,Control,0.0,17
7200691,2,1,0,0,0,2,Control,0.0,17
7201063,1,1,1,1,1,3,Control,0.0,0
7201063,1,1,0,0,0,3,Control,0.0,0
7201063,2,1,0,0,0,3,Control,0.0,0
7201275,1,0,0,0,0,1,Control,0.0,0
7201494,1,0,0,0,0,4,Test,0.0,0
7201494,1,1,1,0,0,4,Test,0.0,0
7201494,1,0,0,0,0,4,Test,0.0,0
7201494,1,0,0,0,0,4,Test,0.0,0
7201546,2,1,1,1,2,1,Test,0.0,0
7201571,1,1,1,1,1,1,Test,0.0,0
7201739,1,1,1,1,1,1,Control,0.0,0
7201928,1,0,0,0,0,1,Control,0.0,0
7202217,1,1,1,1,1,1,Test,0.0,0
7202634,3,1,1,1,1,1,Test,0.0,0
7202762,1,1,1,1,1,1,Control,0.0,0
7202807,2,1,0,0,0,1,Test,0.0,3
7203213,2,2,2,1,1,1,Test,0.0,8
7203298,3,1,1,3,1,1,Control,1.0,9
7203408,1,1,1,1,2,1,Test,0.0,0
7203485,6,3,1,1,1,5,Control,0.0,24
7203485,2,1,0,0,0,5,Control,0.0,24
7203485,0,0,0,0,2,5,Control,0.0,24
7203485,1,0,0,0,0,5,Control,0.0,24
7203485,2,0,0,0,0,5,Control,0.0,24
7203621,1,1,0,0,0,1,Test,0.0,0
7203736,1,1,1,1,1,1,Test,0.0,0
7203818,1,1,1,1,1,1,Control,0.0,0
7203829,1,0,0,0,0,3,Control,0.0,20
7203829,2,1,0,0,0,3,Control,0.0,20
7203829,2,1,3,3,1,3,Control,0.0,20
7203853,2,0,0,0,0,2,Control,0.0,0
7203853,1,1,1,1,1,2,Control,0.0,0
7204018,1,1,0,0,0,1,Control,0.0,0
7204197,1,1,1,1,1,1,Test,0.0,0
7204594,1,1,1,1,1,1,Control,0.0,0
7204661,3,1,2,2,1,1,Test,0.0,9
7204736,1,0,0,0,0,1,Test,0.0,0
7204908,1,1,0,0,0,2,Control,0.0,0
7204908,1,1,0,0,0,2,Control,0.0,0
7204933,1,1,1,1,1,1,Control,0.0,0
7205145,1,0,0,0,0,1,Test,0.0,0
7205421,1,0,0,0,0,2,Control,0.0,8
7205421,2,1,1,3,1,2,Control,0.0,8
7205483,1,2,3,2,0,1,Test,1.0,24
7205566,1,1,1,1,1,1,Control,0.0,0
7205884,6,2,1,1,0,1,Control,0.0,20
7205939,1,1,1,1,1,1,Test,0.0,0
7205946,1,0,0,0,0,1,Control,0.0,0
7206331,2,3,2,1,1,1,Test,0.0,18
7206508,2,1,1,1,0,1,Test,0.0,5
7206723,1,1,0,0,0,1,Test,0.0,0
7207209,1,1,0,0,0,3,Control,0.0,9
7207209,0,2,2,0,0,3,Control,0.0,9
7207209,0,2,1,1,1,3,Control,0.0,9
7207332,1,1,1,1,1,1,Test,0.0,0
7207344,1,1,1,1,2,1,Test,0.0,0
7207475,2,1,1,1,1,1,Control,0.0,0
7207515,0,0,1,1,1,2,Test,0.0,0
7207515,1,1,0,0,0,2,Test,0.0,0
7207553,1,0,0,0,0,2,Test,0.0,0
7207553,5,0,0,0,0,2,Test,0.0,0
7207740,2,1,1,1,1,1,Test,0.0,0
7207836,2,2,1,1,1,2,Test,0.0,7
7207836,2,0,0,0,0,2,Test,0.0,7
7207966,1,0,0,0,0,2,Test,0.0,30
7207966,3,3,2,2,0,2,Test,0.0,30
7207981,2,2,2,1,1,1,Control,0.0,8
7208080,1,1,1,1,1,1,Test,0.0,0
7208214,0,0,0,0,1,2,Test,0.0,36
7208214,3,3,3,2,1,2,Test,0.0,36
7208557,1,1,1,1,1,3,Test,0.0,12
7208557,2,1,1,0,0,3,Test,0.0,12
7208557,2,1,1,0,0,3,Test,0.0,12
7208863,10,4,0,0,0,1,Control,0.0,42
7208864,3,3,3,2,1,2,Control,0.0,36
7208864,1,1,1,0,0,2,Control,0.0,36
7209069,2,2,1,1,1,1,Test,0.0,7
7209107,1,0,0,0,0,2,Control,0.0,0
7209107,1,0,0,0,0,2,Control,0.0,0
7209144,0,0,1,1,1,2,Control,0.0,0
7209144,1,1,0,0,0,2,Control,0.0,0
7209337,3,0,0,0,0,2,Test,0.0,0
7209337,1,0,0,0,0,2,Test,0.0,0
7209559,0,0,0,0,1,3,Test,0.0,22
7209559,0,0,0,0,2,3,Test,0.0,22
7209559,3,3,2,1,2,3,Test,0.0,22
7209588,3,1,1,1,1,1,Test,0.0,0
7209658,2,2,1,1,2,1,Test,0.0,8
7210502,3,3,4,3,0,1,Control,0.0,52
7210592,2,2,1,1,1,1,Test,0.0,7
7210729,1,2,1,1,1,1,Test,0.0,6
7210850,1,0,0,0,0,1,Control,0.0,0
7211070,1,1,1,1,1,2,Test,0.0,0
7211070,1,0,0,0,0,2,Test,0.0,0
7211369,1,2,1,1,1,1,Test,0.0,0
7211752,0,0,0,0,1,2,Control,0.0,0
7211752,2,1,1,1,1,2,Control,0.0,0
7211846,3,0,0,0,0,1,Control,0.0,0
7212046,1,1,1,1,0,1,Control,0.0,0
7212071,2,1,1,1,1,1,Test,0.0,0
7212234,1,1,1,1,1,1,Test,0.0,0
7212530,3,0,0,0,0,2,Control,0.0,0
7212530,1,0,0,0,0,2,Control,0.0,0
7213148,1,1,1,1,1,2,Test,0.0,0
7213148,0,0,0,0,3,2,Test,0.0,0
7213738,1,1,1,1,1,1,Control,0.0,0
7214464,1,1,1,0,0,1,Control,0.0,0
7214648,3,2,1,1,0,1,Control,0.0,14
7214811,1,1,2,1,0,1,Test,0.0,5
7214869,3,1,0,0,0,1,Control,0.0,4
7214969,1,1,1,0,0,1,Control,0.0,0
7215123,1,0,0,0,0,1,Control,0.0,0
7215328,0,0,0,0,1,2,Test,0.0,0
7215328,2,1,1,1,1,2,Test,0.0,0
7215479,1,0,0,0,0,1,Control,0.0,0
7215501,2,2,1,1,1,1,Test,0.0,7
7215502,1,1,1,1,1,1,Control,0.0,0
7215574,1,1,1,1,0,3,Test,0.0,0
7215574,1,1,0,0,0,3,Test,0.0,0
7215574,0,1,1,1,1,3,Test,0.0,0
7216090,1,0,0,0,0,1,Control,0.0,0
7216100,2,1,1,0,0,1,Test,0.0,0
7216282,1,1,1,1,1,1,Test,0.0,0
7216350,1,1,1,1,1,1,Test,0.0,0
7216614,2,0,0,0,0,1,Control,0.0,0
7216759,1,2,1,1,1,8,Test,0.0,70
7216759,1,0,0,0,0,8,Test,0.0,70
7216759,2,5,4,3,0,8,Test,0.0,70
7216759,2,0,0,0,0,8,Test,0.0,70
7216759,1,0,0,0,0,8,Test,0.0,70
7216759,4,0,0,0,0,8,Test,0.0,70
7216759,3,1,0,0,0,8,Test,0.0,70
7216759,1,0,0,0,0,8,Test,0.0,70
7216927,1,1,1,1,1,1,Control,0.0,0
7217082,1,1,1,1,1,2,Control,0.0,0
7217082,1,0,0,0,0,2,Control,0.0,0
7217265,1,1,1,0,0,1,Control,0.0,0
7217773,2,1,1,1,1,1,Control,0.0,0
7217804,1,1,1,1,1,1,Control,0.0,0
7218014,1,1,0,0,0,1,Control,0.0,0
7218036,1,1,1,1,1,1,Test,0.0,0
7218255,1,1,1,1,1,1,Test,0.0,0
7218431,2,1,1,1,1,1,Control,1.0,0
7218441,2,2,2,1,1,1,Test,0.0,8
7218482,2,2,1,1,1,1,Test,0.0,7
7218587,1,1,1,1,1,1,Control,0.0,0
7218675,1,1,1,1,2,4,Control,1.0,14
7218675,0,0,0,0,1,4,Control,1.0,14
7218675,2,4,1,0,0,4,Control,1.0,14
7218675,0,0,0,0,1,4,Control,1.0,14
7218744,1,1,1,1,1,1,Control,0.0,0
7218805,1,1,1,1,1,1,Control,0.0,0
7218952,1,1,1,1,1,2,Test,0.0,0
7218952,1,1,0,0,0,2,Test,0.0,0
7219287,4,3,6,6,0,2,Test,0.0,152
7219287,1,1,1,1,1,2,Test,0.0,152
7219770,1,1,1,1,1,1,Control,0.0,0
7219944,3,1,1,1,1,1,Control,0.0,0
7220139,1,1,1,0,0,1,Test,0.0,0
7220613,1,1,1,1,1,1,Control,0.0,0
7220617,1,1,1,1,1,1,Test,0.0,0
7220936,1,1,1,1,1,1,Control,0.0,0
7221280,5,0,0,0,0,2,Control,4.0,96
7221280,14,2,4,4,0,2,Control,4.0,96
7221546,3,2,2,2,1,1,Test,0.0,10
7221781,1,1,1,1,1,1,Test,0.0,0
7221834,1,1,1,1,1,1,Control,0.0,0
7221844,1,1,1,1,1,1,Test,0.0,0
7221862,1,2,1,1,1,1,Control,0.0,0
7221973,1,0,0,0,0,1,Control,0.0,0
7221996,6,3,2,2,0,2,Test,0.0,65
7221996,3,0,0,0,0,2,Test,0.0,65
7222377,2,2,1,0,0,1,Test,0.0,10
7222419,2,2,1,2,1,1,Test,0.0,8
7222477,1,1,1,1,1,1,Control,0.0,0
7222675,1,1,1,1,1,1,Test,0.0,0
7222841,1,1,1,1,1,1,Control,0.0,0
7223068,1,1,1,1,1,1,Test,0.0,0
7223169,1,0,0,0,0,1,Test,0.0,0
7223227,1,1,0,0,0,2,Control,0.0,7
7223227,2,2,1,1,1,2,Control,0.0,7
7223732,1,1,1,1,1,1,Test,0.0,0
7224020,1,1,1,1,1,1,Control,0.0,0
7224021,1,1,0,0,0,2,Test,0.0,0
7224021,1,1,1,1,1,2,Test,0.0,0
7224626,2,1,1,0,0,2,Test,0.0,4
7224626,1,1,1,1,0,2,Test,0.0,4
7224638,1,1,1,1,1,1,Test,0.0,0
7224908,1,1,1,1,1,1,Control,0.0,0
7225107,1,1,1,1,1,1,Test,0.0,0
7225109,2,2,1,1,1,1,Test,0.0,7
7225168,1,1,1,1,1,1,Control,0.0,0
7225180,1,1,1,1,1,1,Test,0.0,0
7225623,5,2,2,2,1,1,Control,0.0,12
7225627,1,1,1,1,0,2,Control,0.0,0
7225627,1,0,0,0,0,2,Control,0.0,0
7225653,2,1,1,1,1,1,Control,0.0,0
7225757,2,2,2,2,1,1,Test,0.0,9
7225777,1,0,0,0,0,1,Control,0.0,0
7226122,2,2,1,1,1,1,Test,0.0,7
7226172,1,1,1,1,2,1,Test,0.0,0
7226366,1,4,5,2,0,1,Test,1.0,60
7226397,1,1,1,1,1,1,Control,0.0,0
7226440,1,0,0,0,0,1,Test,0.0,0
7226525,1,1,1,1,1,1,Test,0.0,0
7226534,4,0,0,0,0,1,Test,0.0,0
7226583,2,0,0,0,0,1,Test,0.0,0
7226894,1,1,1,1,1,1,Test,0.0,0
7227288,1,1,1,1,1,1,Test,0.0,0
7227562,1,1,1,1,1,1,Test,0.0,0
7227634,2,1,2,2,0,2,Test,0.0,14
7227634,1,1,1,1,1,2,Test,0.0,14
7227648,1,1,1,1,1,1,Control,0.0,0
7228212,1,1,1,1,1,1,Control,0.0,0
7228782,1,0,0,0,0,1,Test,0.0,0
7228845,1,1,1,1,0,1,Test,0.0,0
7228853,1,0,0,0,0,1,Test,0.0,0
7228877,1,1,1,1,1,1,Test,0.0,0
7229160,2,1,1,1,1,1,Control,0.0,0
7229278,3,2,0,0,0,1,Test,0.0,5
7229553,0,0,0,1,1,2,Test,0.0,0
7229553,1,1,1,0,0,2,Test,0.0,0
7229568,2,1,0,0,0,2,Control,0.0,3
7229568,1,1,1,1,1,2,Control,0.0,3
